"Codigo Legem";"Atividade";"Comentarios";"vara"
"314571";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"AUDIÊNCIA DESIGNADA PARA O DIA 09/07/2015 ÀS 09:30";"3a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"104506";"CONTESTAÇÃO APRESENTADA";"INTIMADO O AUTOR PARA DAR PROSSEGUIMENTO AO FEITO.";"VARA ÚNICA  - JUSTIÇA ESTADUAL - COMUM"
"104506";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"DESIGNADA PARA O DIA 05/05/2015 - 10h.";"VARA ÚNICA  - JUSTIÇA ESTADUAL - COMUM"
"162346";"SENTENÇA - CONCLUSOS PARA";"PROCESSO AGUARDA JULGAMENTO.";"1a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"114510";"SENTENÇA PROCEDENTE";"aguardando transito";"2o JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ES"
"302229";"TRÂNSITO EM JULGADO";"Nenhuma descrição.";"2º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"312407";"SENTENÇA - CONCLUSOS PARA";"Realizada Audiência. Autos Conclusos para Sentença";"VARA ÚNICA  - JUSTIÇA ESTADUAL - ESPECIAL"
"252166";"SENTENÇA - CONCLUSOS PARA";"REALIZADA AUDIENCIA. AUTOS CONCLUSOS PARA SENTENÇA";"22º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"240210";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Aguardando Julgamento do Recurso Inominado Interpo";"1º JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ES"
"177887";"SENTENÇA IMPROCEDENTE";"Nenhuma descrição.";"JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ESPEC"
"261646";"SENTENÇA PROCEDENTE";"Ante o exposto, julgo PROCEDENTE, o pedido formula";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"208786";"ACORDO - FORMALIZADO";"SENTENÇA HOMOLOGATÓRIA





Vistos, etc.

";"7º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"170971";"SENTENÇA - CONCLUSOS PARA";"Certifico, para os devidos fins de direito, que os";"3º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"178947";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Apesar de devidamente intimada, parte autora/recor";"5º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"266206";"CONTESTAÇÃO APRESENTADA";"PROFERIDO DESPACHO DE MERO EXPEDIENTE 06/04/2015 N";"VARA ÚNICA  - JUSTIÇA ESTADUAL - COMUM"
"239087";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"AGUARDANDO JULGAMENTO DO RECURSO";"9º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"223327";"SENTENÇA IMPROCEDENTE";"SENTENÇA IMPROCEDENTE PROFERIDA EM 30/03/2015.";"11a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"223327";"SENTENÇA IMPROCEDENTE";"SENTENÇA IMPROCEDENTE FATURADA EM ABRIL/2015.
LEG";"11a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"182607";"TRÂNSITO EM JULGADO";"Trânsito em anexo";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"301248";"EDcl - OPOSTOS PELO AUTOR/RÉU";"Nenhuma descrição.";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"160387";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"Certifico, para os devidos fins de direito, que, n";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"244869";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"PROTOCOLADO RECURSO INOMINADO 19/05/2014";"9º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"272908";"SENTENÇA - CONCLUSOS PARA";"DECORRIDO O PRAZO DO AUTOR P/ APRESENTAR RÉPLICA. ";"12ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"306426";"CONTESTAÇÃO APRESENTADA";"AUDIÊNCIA REALIZADA";"JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ESPEC"
"306426";"SENTENÇA PARCIALMENTE PROCEDENTE";"";"JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ESPEC"
"181088";"TRÂNSITO EM JULGADO";"Nenhuma descrição.";"3º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"254066";"SENTENÇA - CONCLUSOS PARA";"Autos conclusos para sentença.";"9º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"246627";"SENTENÇA - CONCLUSOS PARA";"Autos conclusos para sentença.";"12º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"105826";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"aguardando julgamento";"5º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"204248";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"11º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - E"
"180406";"SENTENÇA - CONCLUSOS PARA";"";"8º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"135288";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"AGUARDANDO JULGAMENTO DO RECURSO.";"JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ESPEC"
"181067";"SENTENÇA PROCEDENTE";"08/04/2015	JULGADO PROCEDENTE O PEDIDO 08/04/2015";"VARA ÚNICA  - JUSTIÇA ESTADUAL - ESPECIAL"
"309607";"CONTESTAÇÃO APRESENTADA";"CONTESTAÇÃO APRESENTADA. AUTOS CONCLUSOS P/ DESPAC";"9a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"303547";"SENTENÇA - CONCLUSOS PARA";"Audiência realizada. Aguardando sentença.";"4º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"254469";"TRÂNSITO EM JULGADO";"ACORDO PAGO";"- PROCON - ESTADUAL"
"145326";"SENTENÇA - CONCLUSOS PARA";"AUTOS CONCLUSOS AGUARDANDO SENTENÇA.";"1ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"143586";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"AGUARDANDO JULGAMENTO DO RECURSO";"3º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"125232";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Aguardando Julgamento do Recurso Inominado Interpo";"JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ESPEC"
"113546";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Nenhuma descrição.";"1º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"116568";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"aguardando julgamento";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"161126";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Aguardando Julgamento do Recurso Inominado do Réu.";"3º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"168486";"SENTENÇA - CONCLUSOS PARA";"Nesta data, faço conclusos os presentes autos a(o)";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"284026";"SENTENÇA - CONCLUSOS PARA";"AUTOS PARA DIREÇÃO DECIDIR";"- PROCON - ESTADUAL"
"181167";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada para 14/07/2015 às 16h30min.";"3º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"146766";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"141810";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"170575";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Aguardando julgamento do recurso.";"2º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"157152";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"AGUARDANDO DECISÃO DO RECURSO";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"176910";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"PROTOCOLADO RI EM 09/04/2014. AGUARDANDO O JULGAME";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"242970";"CONTESTAÇÃO APRESENTADA";"AUTOS CONCLUSOS DESDE 08/2014.";"4ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"239706";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"AGUARDANDO JULGAMENTO - PROTOCOLO DE RECURSO 07/05";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"81766";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"278286";"SENTENÇA - CONCLUSOS PARA";"Autos conclusos para sentença.";"7º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"272166";"TRÂNSITO EM JULGADO";"Nenhuma descrição.";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"116452";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"263367";"SENTENÇA - CONCLUSOS PARA";"CONTESTAÇÃO E RÉPLICA APRESENTADAS. AUTOS CONCLUSO";"5ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"237367";"SENTENÇA - CONCLUSOS PARA";"CONTESTAÇÃO E RÉPLICA APRESENTADAS. AUTOS CONCLUSO";"13a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"309726";"SENTENÇA - CONCLUSOS PARA";"Audiência realizada. Aguardando Sentença.";"1o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"188228";"ACORDO - FORMALIZADO";"PUBLICADA EM 20/04/2015.

AGUARDAR TRÂNSITO/BAIX";"4a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"309530";"CONTESTAÇÃO APRESENTADA";"Audiência realizada, aguardando sentença.";"3o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"309530";"SENTENÇA PARCIALMENTE PROCEDENTE";"";"3o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"202406";"SENTENÇA - CONCLUSOS PARA";"CONTESTAÇÃO E RÉPLICA APRESENTADAS. AUTOS CONCLUSO";"7ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"308850";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Audiência Cancelada. Aguardando Pauta para Remarca";"- PROCON - MUNICIPAL"
"175190";"SENTENÇA PROCEDENTE";"";"2º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"217986";"SENTENÇA PARCIALMENTE PROCEDENTE";"";"1º JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ES"
"270266";"SENTENÇA - CONCLUSOS PARA";"REALIZADA AUDIÊNCIA - ENCAMINHO OS AUTOS CONCLUSOS";"2º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"270266";"ACORDO - FORMALIZADO";"Homologo por sentença, para que produza seus legai";"2º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"175146";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"4º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"168488";"SENTENÇA - CONCLUSOS PARA";"";"23º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - E"
"92267";"SENTENÇA PARCIALMENTE PROCEDENTE";"";"1º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"155147";"SENTENÇA - CONCLUSOS PARA";"";"2o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"249186";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Para julgamento do recurso desde 29/05/14.";"3º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"86746";"SENTENÇA - CONCLUSOS PARA";"";"6º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"309346";"CONTESTAÇÃO APRESENTADA";"Processo apensado
Apenso o processo 0917205-84.20";"22a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"224766";"SENTENÇA - CONCLUSOS PARA";"Realizada audiência. Autos conclusos para sentença";"2º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"171327";"ACORDO - FORMALIZADO";"Homologo por sentença, para que produza seus legai";"1º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"303926";"TRÂNSITO EM JULGADO";"";"4º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"145450";"RECLAMAÇÃO - STJ - REU";"Nenhuma descrição.";"3º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"169653";"TRÂNSITO EM JULGADO";"SENTENÇA HOMOLOGATÓRIA JULGADA EXTINTA COM RESOLUÇ";"6ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"125568";"TRÂNSITO EM JULGADO";"AGUARDANDO TRÂNSITO";"1º JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ES"
"119307";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"aguardando transito";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"153767";"SENTENÇA PARCIALMENTE PROCEDENTE";"";"15o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"235448";"CONTESTAÇÃO APRESENTADA";"INTIMADO O AUTOR PARA APRESENTAR RÉPLICA À CONTEST";"2ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"143295";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"";"3º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"258286";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência de Instrução e Julgamento para";"5º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"163650";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"";"9o JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"251806";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"AGUARDANDO REMARCAÇÃO";"5º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"239007";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Reagendado o prazo para comprovação (para os 15 di";"JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ESPEC"
"49103";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"ACORDÃO AINDA NÃO PROFERIDO";"3ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"311668";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência UNA - PE para o dia 03/09/2015";"3o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"250087";"SENTENÇA PROCEDENTE";"AUDIÊNCIA REALIZADA - DEFESA APRESENTADA - SENTENÇ";"2º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"111727";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"2º JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ES"
"178716";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Aguardando julgamento de recurso.";"11o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"178729";"SENTENÇA - CONCLUSOS PARA";"";"JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ESPEC"
"313068";"CONTESTAÇÃO APRESENTADA";"DESPACHO EM 17/03/2015 - INTIMADO O AUTOR PARA APR";"30a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"219767";"TRÂNSITO EM JULGADO";"RECURSO DE APELAÇÃO IMPROVIDO. TRÂNSITO EM JULGADO";"13ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"219767";"TRÂNSITO EM JULGADO";"RECURSO DE APELAÇÃO IMPROVIDO. TRÂNSITO EM JULGADO";"13ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"219767";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"SENTENÇA IMPROCEDENTE E ARQUIVAMENTO FATURADO EM A";"13ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"240986";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Aguardando Julgamento do Recurso Inominado Interpo";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"276846";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"Nenhuma descrição.";"2º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"144928";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"REMESSA RECURSO VIA E-JUS";"1º JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ES"
"144387";"SENTENÇA - CONCLUSOS PARA";"";"5º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"224870";"SENTENÇA - CONCLUSOS PARA";"Autos conclusos para sentença.";"21º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"307107";"SENTENÇA PROCEDENTE";"Nenhuma descrição.";"17º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"162370";"EDcl - OPOSTOS PELO AUTOR/RÉU";"Certifico, para os devidos fins de direito, que o ";"2º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"145208";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"AGUARDANDO JULGAMENTO DO FEITO.";"2º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"158066";"SENTENÇA - CONCLUSOS PARA";"PROCESSO AGUARDANDO JULGAMENTO.";"2ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"295188";"CONTESTAÇÃO APRESENTADA";"SENTENÇA AINDA NÃO PROFERIDA - NO AGUARDO!

LEGE";"28ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"163287";"TRÂNSITO EM JULGADO";"Trânsito em anexo";"JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ESPEC"
"156667";"TRÂNSITO EM JULGADO";"AGUARDANDO TRÂNSITO";"- PROCON - ESTADUAL"
"240026";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Recurso Interposto pela parte autora. Prazo para a";"5º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"178548";"SENTENÇA - CONCLUSOS PARA";"";"1o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"243666";"SENTENÇA - CONCLUSOS PARA";"Autos conclusos para sentença.";"JUIZADO ESPECIAL CRIMINAL  - JUSTIÇA ESTADUAL - ES"
"185847";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"AGUARDANDO JULGAMENTO RECURSO.";"1o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"120486";"CONTESTAÇÃO APRESENTADA";"aguardando sentença";"2o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"253066";"SENTENÇA - CONCLUSOS PARA";"AUDIÊNCIA REALIZADA. AUSÊNCIA DA PARTE AUTORA E AD";"3ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"185089";"SENTENÇA - CONCLUSOS PARA";"";"3º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"315487";"CONTESTAÇÃO APRESENTADA";"AUDIÊNCIA REALIZADA";"- PROCON - MUNICIPAL"
"120992";"TRÂNSITO EM JULGADO";"AGUARDANDO TRÂNSITO";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"259086";"TRÂNSITO EM JULGADO";"Protocolo Postal requerendo a juntada do DJO, rela";"VARA ÚNICA  - JUSTIÇA ESTADUAL - ESPECIAL"
"119394";"SENTENÇA PROCEDENTE";"TRANSITADO";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"201927";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"DISPENSADO O RECURSO.";"1ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"239486";"TRÂNSITO EM JULGADO";"PROTOCOLADO EMBARGOS DE DECLARAÇÃO";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"107628";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"aguardando julgamento";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"313132";"ACORDO - FORMALIZADO";"Petição de acordo anexa no Sijur.";"JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUMO  "
"153828";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"Assim sendo, considerando o exposto e o mais que d";"21º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"153828";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"";"21º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"167770";"SENTENÇA IMPROCEDENTE";"";"3º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"264227";"TRÂNSITO EM JULGADO";"Diante do exposto, DECIDO, extinguir o processo co";"7º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"108187";"EXECUÇÃO/ CUMPRIMENTO DE SENTENÇA - RÉU";"";"22º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"109046";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"- PROCON - MUNICIPAL"
"177029";"SENTENÇA PROCEDENTE";"...Fica a parte demandada instada a cumprir a pres";"3º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"145287";"SENTENÇA - CONCLUSOS PARA";"AUTOS CONCLUSOS AGUARDANDO JULGAMENTO.";"4ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"175310";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"interposto pela parte autora";"2o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"132";"CONTESTAÇÃO APRESENTADA";"SENTENÇA AINDA NÃO PROFERIDA";"12ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"323207";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"CONCLUSOS PARA SENTENÇA.";"- PROCON - MUNICIPAL"
"323286";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"CONCLUSOS PARA SENTENÇA";"JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ESPEC"
"164866";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Aguardando designação";"2o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"322546";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Audiência PROCON - realizada em 09/04/2015 ás 09:0";"- PROCON - MUNICIPAL"
"323347";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência UNA - PE para o dia 07/05/2015";"5o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"323356";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência UNA - PE para o dia 23/07/2015";"2o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"226907";"CONTESTAÇÃO APRESENTADA";"Aguardando Sentença - Concluso";"4ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"170348";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"Aguardando transito";"5o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"22092";"EXECUÇÃO/ CUMPRIMENTO DE SENTENÇA - RÉU";"PROCESSO PARADO DESDE 09/2014. AGUARDANDO EXECUÇÃO";"34ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"165149";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"aguardando julgamento";"1º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"135947";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"suspensão revogada - aguardando audiência";"2o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"1514";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"SENTENÇA SEM RESOLUÇÃO DO MÉRITO PROFERIDA EM 14/0";"11a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"102289";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Aguardando julgamento";"1o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"107910";"ALVARÁ LEVANTADO";"";"1o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
" 	291726";"SENTENÇA IMPROCEDENTE";"Nenhuma descrição.";"2º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"301307";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Audiência de Instrução Redesignada para o dia 16/0";"3º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
" 	1876";"SENTENÇA - CONCLUSOS PARA";"12/01/2015 - Remessa Interna - Central de Agilizaç";"8a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
" 	23364";"SENTENÇA - CONCLUSOS PARA";"Remessa Interna - Central de Agilização Processual";"8a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"251688";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"1º JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ES"
"165769";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"Aguardando julgamento";"JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ESPEC"
"113326";"EDcl - OPOSTOS PELO AUTOR/RÉU";"interpostos pelo autor - aguardando transito";"1o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"323773";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Remarcação de Audiência PROCON - PE para";"- PROCON - MUNICIPAL"
